cidade;cod_cidade;estado;cod_esatado;populacao;renda_domiciliar_per_capita;regiao
Peruíbe;3537602;SP;35;70543;2662;Sudeste
Piacatu;3537701;SP;35;5623;2662;Sudeste
Piedade;3537800;SP;35;54237;2662;Sudeste
Pilar do Sul;3537909;SP;35;28417;2662;Sudeste
Pindamonhangaba;3538006;SP;35;172027;2662;Sudeste
Pindorama;3538105;SP;35;14721;2662;Sudeste
Pinhalzinho;3538204;SP;35;15605;2662;Sudeste
Piquerobi;3538303;SP;35;3296;2662;Sudeste
Piquete;3538501;SP;35;12570;2662;Sudeste
Piracaia;3538600;SP;35;26764;2662;Sudeste
Piracicaba;3538709;SP;35;438827;2662;Sudeste
Piraju;3538808;SP;35;30261;2662;Sudeste
Pirajuí;3538907;SP;35;22743;2662;Sudeste
Pirangi;3539004;SP;35;11076;2662;Sudeste
Pirapora do Bom Jesus;3539103;SP;35;18836;2662;Sudeste
Pirapozinho;3539202;SP;35;26065;2662;Sudeste
